dataset,video_id,path_id,label,reason,auditor,confidence,review_status_x,verified_positive_for_calibration,label_status,label_source,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_auditor,rater_type,review_status_y,paper_use_status,pending_montage_path,prior_basis,prior_true_rate,prior_false_rate,prior_uncertain_rate,review_label,review_verified_positive_for_calibration,review_reason,review_confidence,review_source,user_review_decision,user_review_notes,second_pass_label,second_pass_verified_positive_for_calibration,second_pass_reason,second_pass_confidence,second_pass_action,second_pass_auditor,second_pass_review_status,second_pass_paper_use_status,review_label_v2,review_verified_positive_for_calibration_v2,review_reason_v2,review_confidence_v2,review_source_v2,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_auditor,annotation_source,human_review_note,uncertain_selection_rule
OVT-B,40,ovtb_v40_p002441,actually_true,real_unlabeled_object,human_visual_audit_v2,high,reviewed,no,existing_gold,${PARC_TRACK_ROOT}/outputs/phase3_ovtb_full/combined_audit_labels.csv,,,,,,,,,,,,,,actually_true,no,real_unlabeled_object,high,existing_gold,,,,,,,,,,,actually_true,no,real_unlabeled_object,high,existing_gold,actually_true,no,real_unlabeled_object,high,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,1277,ovtb_v1277_p000553,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1277_p000553.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,569,ovtb_v569_p000354,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v569_p000354.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,5280,ovtb_v5280_p003734,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5280_p003734.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,4348,ovtb_v4348_p002568,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4348_p002568.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,5881,ovtb_v5881_p004391,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5881_p004391.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,4243,ovtb_v4243_p002483,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4243_p002483.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,1734,ovtb_v1734_p000665,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1734_p000665.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,2170,ovtb_v2170_p001156,actually_true,small_or_fine_grained_object_confirmed_by_user_recheck,human_visual_audit_v2_tao_user_recheck,medium,user_recheck_confirmed_small_objects_true,no,existing_gold,${PARC_TRACK_ROOT}/outputs/phase3_tao_full/audit_labels.csv,,,,,,,,,,,,,,actually_true,no,small_or_fine_grained_object_confirmed_by_user_recheck,medium,existing_gold,,,,,,,,,,,actually_true,no,small_or_fine_grained_object_confirmed_by_user_recheck,medium,existing_gold,actually_true,no,small_or_fine_grained_object_confirmed_by_user_recheck,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,3260,ovtb_v3260_p001909,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3260_p001909.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,516,ovtb_v516_p000242,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v516_p000242.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,146,ovtb_v146_p000124,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v146_p000124.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,3195,ovtb_v3195_p001710,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3195_p001710.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,5331,ovtb_v5331_p003802,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5331_p003802.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,1453,ovtb_v1453_p000601,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1453_p000601.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,2975,ovtb_v2975_p001501,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2975_p001501.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,5277,ovtb_v5277_p003692,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5277_p003692.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,5938,ovtb_v5938_p004430,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5938_p004430.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,2779,ovtb_v2779_p001310,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2779_p001310.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,415,ovtb_v415_p000336,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v415_p000336.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,3047,ovtb_v3047_p001594,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3047_p001594.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,4969,ovtb_v4969_p003373,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4969_p003373.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,5724,ovtb_v5724_p004170,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5724_p004170.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,4111,ovtb_v4111_p002336,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4111_p002336.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,1677,ovtb_v1677_p000677,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1677_p000677.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,1779,ovtb_v1779_p000888,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1779_p000888.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,546,ovtb_v546_p000405,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v546_p000405.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,4589,ovtb_v4589_p003040,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4589_p003040.jpg,dataset_prior,0.768,0.082,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,3846,ovtb_v3846_p002375,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3846_p002375.jpg,dataset_prior,0.768,0.082,0.23,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
TAO,5098,ovtb_v5098_p003582,,,,,,no,requires_label,,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_audit_expansion_v1,model_assisted_metadata_prior_with_generated_montage,requires_user_review,prelabel_only_not_gold_until_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5098_p003582.jpg,dataset_query_prior_n2,0.85,0.0,0.15,actually_true,no,metadata_prior_real_object_candidate,medium,human_model_assisted_pending_prelabel,,,actually_true,no,metadata_prior_real_object_candidate,medium,unchanged_non_uncertain,human_uncertain_reduction_v1,requires_user_review,prelabel_only_not_gold_until_user_review,actually_true,no,metadata_prior_real_object_candidate,medium,human_second_pass_uncertain_reduction_prelabel,actually_true,no,metadata_prior_real_object_candidate,medium,user_confirmed_after_human_assisted_review,user_human_review_v1,human_reviewed_human_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,
