audit_item_id,packet,intended_arm,source_audit_id,path_id,strong_model_label,strong_model_confidence,strong_model_support_score,model_positive,model_negative,model_uncertain,high_confidence_positive,human_label,human_confidence,human_review_status,human_positive,human_negative,ctc_dataset,sequence_id,frame_start,frame_end,evidence_scope
CTC-PHASE81-0326,release_audit,parc_release_core,CTC-AUDIT-00972,ctc_Fluo-N2DL-HeLa_02_f034_s674_to_f035_t674,same_cell_supported,high,0.944308,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,34,35,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0327,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01471,ctc_PhC-C2DH-U373_02_f078_s1_to_f079_t1,uncertain,medium,0.585806,False,False,True,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,78,79,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0328,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01243,ctc_Fluo-N2DL-HeLa_02_f053_s565_to_f054_t565,same_cell_supported,high,0.967475,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,53,54,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0329,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01062,ctc_Fluo-N2DL-HeLa_02_f030_s311_to_f031_t311,same_cell_supported,high,0.937259,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,30,31,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0330,release_audit,parc_release_core,CTC-AUDIT-00597,ctc_Fluo-N2DL-HeLa_02_f021_s761_to_f022_t761,same_cell_supported,high,0.945901,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,21,22,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0331,release_audit,parc_release_core,CTC-AUDIT-00670,ctc_Fluo-N2DL-HeLa_02_f021_s386_to_f022_t386,same_cell_supported,high,0.926368,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,21,22,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0332,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01531,ctc_DIC-C2DH-HeLa_02_f010_s13_to_f011_t13,same_cell_supported,medium,0.766787,True,False,False,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,10,11,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0333,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02393,ctc_PhC-C2DH-U373_02_f087_s9_to_f088_t9,uncertain,medium,0.567099,False,False,True,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,87,88,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0334,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02549,ctc_PhC-C2DH-U373_02_f105_s12_to_f106_t2,unsupported,medium,0.49934,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,105,106,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0335,release_audit,parc_release_core,CTC-AUDIT-00577,ctc_Fluo-N2DL-HeLa_02_f026_s359_to_f027_t359,same_cell_supported,high,0.986594,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,26,27,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0336,release_audit,parc_release_core,CTC-AUDIT-00980,ctc_Fluo-N2DL-HeLa_02_f028_s387_to_f029_t387,same_cell_supported,high,0.924433,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,28,29,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0337,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01109,ctc_Fluo-N2DL-HeLa_02_f036_s656_to_f037_t656,same_cell_supported,high,0.969605,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,36,37,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0338,release_audit,parc_release_core,CTC-AUDIT-00499,ctc_Fluo-N2DL-HeLa_02_f008_s852_to_f009_t852,same_cell_supported,high,0.964461,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,8,9,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0339,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00037,ctc_PhC-C2DH-U373_02_f070_s12_to_f071_t12,same_cell_supported,medium,0.741188,True,False,False,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,70,71,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0340,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00171,ctc_Fluo-N2DL-HeLa_02_f081_s215_to_f082_t215,same_cell_supported,medium,0.817751,True,False,False,False,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,81,82,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0341,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02132,ctc_Fluo-N2DH-GOWT1_02_f035_s37_to_f036_t37,same_cell_supported,high,0.934498,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,35,36,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0342,release_audit,parc_release_core,CTC-AUDIT-00338,ctc_Fluo-N2DL-HeLa_02_f019_s562_to_f020_t562,same_cell_supported,high,0.932295,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,19,20,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0343,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02138,ctc_Fluo-N2DH-GOWT1_02_f006_s32_to_f007_t32,same_cell_supported,medium,0.792882,True,False,False,False,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,6,7,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0344,release_audit,parc_release_core,CTC-AUDIT-00384,ctc_Fluo-N2DL-HeLa_02_f008_s420_to_f009_t420,same_cell_supported,high,0.923366,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,8,9,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0345,release_audit,parc_release_core,CTC-AUDIT-00647,ctc_Fluo-N2DL-HeLa_02_f035_s411_to_f036_t411,same_cell_supported,high,0.94611,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,35,36,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0346,release_audit,parc_release_core,CTC-AUDIT-00471,ctc_Fluo-N2DL-HeLa_02_f028_s560_to_f029_t560,same_cell_supported,high,0.953882,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,28,29,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0347,release_audit,parc_release_core,CTC-AUDIT-00799,ctc_Fluo-N2DL-HeLa_02_f045_s764_to_f046_t764,same_cell_supported,high,0.971107,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,45,46,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0348,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02539,ctc_PhC-C2DH-U373_02_f027_s11_to_f028_t7,unsupported,medium,0.387405,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,27,28,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0349,release_audit,parc_release_core,CTC-AUDIT-00773,ctc_Fluo-N2DL-HeLa_02_f051_s748_to_f052_t748,same_cell_supported,high,0.939112,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,51,52,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0350,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01285,ctc_Fluo-N2DL-HeLa_02_f065_s810_to_f066_t810,same_cell_supported,high,0.939884,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,65,66,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0351,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01771,ctc_PhC-C2DH-U373_02_f066_s14_to_f067_t14,same_cell_supported,medium,0.745903,True,False,False,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,66,67,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0352,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00219,ctc_PhC-C2DH-U373_02_f077_s3_to_f078_t3,same_cell_supported,high,0.958927,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,77,78,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0353,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01330,ctc_Fluo-N2DL-HeLa_02_f074_s449_to_f075_t449,same_cell_supported,high,0.992779,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,74,75,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0354,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02551,ctc_PhC-C2DH-U373_02_f015_s11_to_f016_t6,unsupported,medium,0.321673,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,15,16,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0355,release_audit,parc_release_core,CTC-AUDIT-01055,ctc_Fluo-N2DL-HeLa_02_f039_s656_to_f040_t656,same_cell_supported,high,0.991311,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,39,40,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0356,release_audit,parc_release_core,CTC-AUDIT-00827,ctc_Fluo-N2DL-HeLa_02_f053_s334_to_f054_t334,same_cell_supported,high,0.957777,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,53,54,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0357,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-02297,ctc_Fluo-N2DH-GOWT1_02_f046_s12_to_f047_t12,same_cell_supported,high,0.960233,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,46,47,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0358,release_audit,parc_release_core,CTC-AUDIT-01044,ctc_Fluo-N2DL-HeLa_02_f035_s572_to_f036_t572,same_cell_supported,high,0.909245,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,35,36,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0359,release_audit,parc_release_core,CTC-AUDIT-00369,ctc_Fluo-N2DL-HeLa_02_f025_s375_to_f026_t375,same_cell_supported,high,0.94871,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,25,26,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0360,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02365,ctc_Fluo-N2DH-GOWT1_02_f026_s29_to_f027_t29,same_cell_supported,medium,0.769376,True,False,False,False,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,26,27,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0361,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00152,ctc_Fluo-N2DL-HeLa_02_f090_s331_to_f091_t331,same_cell_supported,high,0.956548,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,90,91,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0362,release_audit,parc_release_core,CTC-AUDIT-00316,ctc_PhC-C2DH-U373_02_f045_s14_to_f046_t14,same_cell_supported,high,0.855597,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,45,46,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0363,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01903,ctc_DIC-C2DH-HeLa_02_f078_s4_to_f079_t4,uncertain,medium,0.724899,False,False,True,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,78,79,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0364,release_audit,parc_release_core,CTC-AUDIT-00921,ctc_Fluo-N2DL-HeLa_02_f032_s318_to_f033_t318,same_cell_supported,high,0.915653,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,32,33,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0365,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01942,ctc_PhC-C2DH-U373_02_f055_s11_to_f056_t11,uncertain,medium,0.619744,False,False,True,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,55,56,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0366,release_audit,parc_release_core,CTC-AUDIT-00311,ctc_Fluo-N2DL-HeLa_02_f018_s746_to_f019_t746,same_cell_supported,high,0.926941,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,18,19,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0367,release_audit,parc_release_core,CTC-AUDIT-00494,ctc_Fluo-N2DL-HeLa_02_f019_s310_to_f020_t310,same_cell_supported,high,0.972195,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,19,20,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0368,release_audit,parc_release_core,CTC-AUDIT-00896,ctc_Fluo-N2DL-HeLa_02_f032_s779_to_f033_t779,same_cell_supported,high,0.945834,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,32,33,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0369,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00052,ctc_PhC-C2DH-U373_02_f055_s18_to_f056_t18,same_cell_supported,high,0.867903,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,55,56,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0370,release_audit,parc_release_core,CTC-AUDIT-00785,ctc_Fluo-N2DL-HeLa_02_f010_s863_to_f011_t863,same_cell_supported,high,0.944816,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,10,11,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0371,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00055,ctc_PhC-C2DH-U373_02_f024_s7_to_f025_t7,same_cell_supported,medium,0.782047,True,False,False,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,24,25,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0372,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01645,ctc_PhC-C2DH-U373_02_f006_s4_to_f007_t4,same_cell_supported,high,0.895982,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,6,7,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0373,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00167,ctc_PhC-C2DH-U373_02_f031_s11_to_f032_t11,same_cell_supported,high,0.920611,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,31,32,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0374,release_audit,parc_release_core,CTC-AUDIT-00475,ctc_Fluo-N2DL-HeLa_02_f019_s831_to_f020_t831,same_cell_supported,high,0.864989,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,19,20,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0375,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01448,ctc_Fluo-N2DL-HeLa_02_f006_s720_to_f007_t720,same_cell_supported,high,0.915805,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,6,7,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0376,release_audit,parc_release_core,CTC-AUDIT-00743,ctc_Fluo-N2DL-HeLa_02_f036_s419_to_f037_t419,same_cell_supported,high,0.952158,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,36,37,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0377,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00283,ctc_Fluo-N2DL-HeLa_02_f013_s779_to_f014_t779,same_cell_supported,high,0.962803,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,13,14,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0378,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02543,ctc_PhC-C2DH-U373_02_f074_s9_to_f075_t12,unsupported,medium,0.483261,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,74,75,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0379,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00125,ctc_Fluo-N2DL-HeLa_02_f049_s316_to_f050_t316,same_cell_supported,high,0.899988,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,49,50,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0380,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02564,ctc_PhC-C2DH-U373_02_f008_s3_to_f009_t1,unsupported,medium,0.397027,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,8,9,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0381,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01254,ctc_Fluo-N2DL-HeLa_02_f024_s454_to_f025_t454,same_cell_supported,medium,0.839156,True,False,False,False,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,24,25,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0382,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02292,ctc_PhC-C2DH-U373_02_f069_s4_to_f070_t4,uncertain,medium,0.596856,False,False,True,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,69,70,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0383,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01653,ctc_DIC-C2DH-HeLa_02_f032_s18_to_f033_t18,uncertain,medium,0.713339,False,False,True,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,32,33,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0384,release_audit,parc_release_core,CTC-AUDIT-00350,ctc_Fluo-N2DL-HeLa_02_f028_s558_to_f029_t558,same_cell_supported,high,0.939956,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,28,29,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0385,release_audit,parc_release_core,CTC-AUDIT-00520,ctc_Fluo-N2DL-HeLa_02_f015_s259_to_f016_t259,same_cell_supported,high,0.864737,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,15,16,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
