candidate_id,formula,WBM_label_available,Materials_Project_label_available,OQMD_label_available,Alexandria_label_available,GNoME_label_available,keep_for_followup,exclusion_reason,evidence_status
pgcgm-b096ae9c4f22be07,Hg2SbC2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7be31009f0e7c1f7,Sr2Al2As,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2fcf03d5ba5bd95c,Cs(RbHg)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3d5bf4e7b02c818c,P4Au4F,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bf7527636092e51d,TaVTc,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f2e89f16667be154,Ta2VTc2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-647bcb0ba09b8c73,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8ba2cece4d4b614c,Li2FePd,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-434564d2a069db0e,VPPb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3c76ad95e46b0a3f,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-66a9bcea1a9bb721,H(I2Br)3,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1c9f0571be888406,Sn(RuAu)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a4c55c591fd70c84,Ga2Sb2Pt,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4db5c91ddd598588,TlNiAg2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8be5162da09be0ad,Ta2Cd2Tc,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-44b11e2bae790ef9,CsSbS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dfe54a5b8d7026a5,K2Mn2Be,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ce4f13dbdc2e2afd,CaAgHg,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a9d1fea6c4fc67bf,V(RhCl)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a06f549ad0790048,NaPbN,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1c4eadd012affd64,Tl2Au2O,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7de88ad8944b0efc,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e6b84c12d16fe33c,Sc4MoS8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-306e9d2f974458e2,YZnMo,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a775b85fbdb2e31d,FeAuS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-41692918f3c4f251,V2Se2Br,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4c9a8d7532f5de59,Ca2SbO2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d928bcf9470f0b8a,ZrAsIr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7eaf4920ad81dafc,Na2YTa2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c12a4c844363d02e,V(Cu2Cl)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d01d707911ed79ef,NiIO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4582613d91d3e1da,TlBiH,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c20d93af65e74a49,Zn2Cr2P,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ceb4fd2e47030c76,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8261896d1e2f8589,BaAlSb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-532cd41b20e7af4e,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b5f4721c718b9e7d,Ta(MoW)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e3067d1aae11da3e,Na8AlTc8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a3275d58de692c79,TaAlGa,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-94dfc4c91a561b13,NaAlS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4d6b662e39b3c6d8,Co2SnN2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-59a1f8eb1a629df4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-60a3996b288cb5a2,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ce746ab72bd9ee27,CrRhPb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d66c8c36a251bb21,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-eec7fd59f9459190,Na2TiSb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4cf122a3ac6b56b4,CuPbN,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b0d31a7afd3887a8,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bfb8ee2147281733,Hf(AlCd)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d3cab4437dd5cb7b,NaHfIn,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1241c75f4fe15d2c,ReSnBi,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-182b10b03e26cbc1,Ti4Ga4Au,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-25ef95fbcccc1ed7,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2775531fe57963a3,Ti2NiB,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c4301d6b007c6111,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e28f803eeb72e99f,Sc(RhI)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-786d2ed6580519c5,Tc2Pd2O,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4f8d3adfda4c69fd,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-97dfa74b555dd35f,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e229f56671d5dd0e,MgGaPd,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d14096a561cf04a2,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b7b4b22ced3c79a2,Y2AsIr2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5e150a2cb14ef32a,Sr2Hf2Si,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-66b2fa042001c608,Cs2I2Br,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-818ea36a36a8f56b,ZnPF,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2604b35959cbb999,HPdF,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f8662590448f5008,TiTlTe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-55a2876098f5ff40,YOsF,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-43f9c9e97a5d56e8,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c9fd1036bda5f432,HfTaRe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e881d8c990ee7815,ZnInCo,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b5426fa88e3f9787,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2f31c2d83c3ee41d,Ti2Zn2Sb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-36b16207fbd2fb15,ZrFeOs,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c3a8f9e776902c26,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b41457bb64387041,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bd79e2ef081bc4ba,Fe(Au2Cl)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5bcfac28f787096b,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f86a7f4a07d488c3,Al8SbN8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ae301c2e36effb3d,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3cdf729d187b3ae1,ZrPbS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3e0ad9a0182983d2,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ad587c3d0e4e8d82,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c1e2e2c9a922bc5f,Li(HfOs)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-668cc6f671011342,CaTiRu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-575e34746de2091b,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-765140bf46e59069,InSiPt,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f851cea2ee7f08e8,Ta2Nb4Te,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b4af38f825409cde,NaFeTc2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f17832482bda53ed,YSiMo,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-39961e19a7991366,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a939b38e6c602dc4,YRu2C,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-93785f547b69cfa1,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7bf784a996cd2b59,Zr2Mn2Ir,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b53504e5fac44859,Ca2ZnO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-14835505edea7a29,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4f1c05a5a2873391,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f2468e6c56a4b8ac,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6fa40b6438620b45,Rb2Ba2P,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cb276e96be33cf58,Al(IrN)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-28925187b572788a,BeGeN,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a03df0bd43fecc96,CdTeIr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-92fe135dbc4d8705,Hf(PbI)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3c71a48a8b16c03a,Sc(TeP)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-58f885a842644efb,Nb2Re2P,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a9baf1dd9d305d23,Zr4TlCu2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0cafeff91f04b9f6,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-700f9e43c5f5530c,Ir(RhS)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6b164fb8e7618587,CdCN,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-82e94d95e03365e9,FeAuS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-baefd76541ee7109,KNbRu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9735420cf9cc9be5,SrHgPb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-65b8f03b16548065,Ca(TiS)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9c3e4495b1a1eec0,Al2Zn2As,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2279786854140e88,Rb(SrNi)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-db797dc0aba0db0d,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-81c54bc7db84bf83,Cs2IrCl,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4c4eff18eb343ffb,SiPdO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4176f43dcc093b37,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e85fc822a4d1f40f,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-58018d0f7aa5b362,Li2As2Os,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d87be6409a42596b,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7bf73153d1ffae6f,K4LiFe2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d93c99afde009deb,KRbNi,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a864e09cb68dc37f,Li4IrI2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2aadba62a2ac82dc,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6f91edf737329b88,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2677770ba1ffa0a5,Y(AgCl)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-674b7147adc13f8e,V2RhF4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8a3a01296d3e823c,Rb2Ni2As,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d266bd434f2e75d4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b192bf3f49c2bbb2,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8d85e173ea013aee,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e206c3a0271dff65,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d0e51084fcabe727,AlTeC,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d3ebda0d0794916c,YBePt,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9586ac45d5618f1f,Li2Hg2Se,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-35a178bea1b54213,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6b22b2443054310a,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-553dfdd3a9e4dadd,PdRhS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-491d818b3c7a7fd1,V4OsW4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-95a579447e8c18ab,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-08e598cf794c7ed6,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-42ffbb286825bd33,SbMoRu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0ee84af583c2527c,Tl(CdMo)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6c8038e54463dd17,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a555eb91d341275b,CsAsPt,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5c33c0902eeff570,MgSbCl,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9df8e4eaa728a621,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a9ff6eb25f32d37f,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-12a9d5e548391bba,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-11827283e9916797,TiNbCd,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bbef0b783844838a,Ba2IN2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8cf190595baa168a,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-aed56afb3c9c09a5,TaGa2Fe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-803504fab1720a39,Zr4TlCu4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0d258b276706abdb,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-559ecbf579e9e288,TcHg2Os,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e154083ef0a648a4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-43ec4ee0b35277dd,BeGeN,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9d3cddc550e3267c,Zr(TlGe)16,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7a9df7bfaa8d22f4,Cr2FeIr2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-16b978606feb5a24,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-274a3c08e49ee494,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0a05ba8e9b85f15d,Cu8Pb4Cl,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d5d9f892fa188ce0,CaHfRe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1eac46027bd6f5b4,Ca4Sb2O,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-486ff9f4e310c303,ZrTl2N,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-14eab5bd96f25ccb,K2CuCl,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2b64bba9f48ba4d1,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fb71f44eec98bfb5,Mg4CuIr4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e596861879be9504,Y(VAg)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3baf6bdb0be76d6b,K2AlCo,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2bf26a73577803de,Rb2CaSc2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-32ae63f20ca7eea4,Ba2ReW,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-86f1e8237955ba45,ZrTiNb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d548a420c4b5bcd4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7230cac53e3f0b17,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b2f4f927fb0e90c3,ZrFeAs,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-102f5fd483fc7323,NaTlC,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b2fda5edd8a4aef7,Rb2Sc2O,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-734d32685f0a9473,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-63fd458db72f120b,VCrBi,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fcaea87d4057321c,CsVPd,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6fac510807e497cf,Ti2TlTe2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fcee87c2215bbf24,Pb(SeF)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cc7c30bd6f34f167,KNbRu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-29f464830de754d2,Li2YAs2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f58367869f08ba45,Mg2CrAg2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f1cc015070fc3fe3,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-23bd406e02dca7e6,Te(RuW2)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4500353df8eb0469,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fddfb30988ccb110,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3beaa09956c072f9,CsVPd,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b1e1148e1a2001ff,Ca8ZnO8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b5d06d2428a64f90,Rb4Ta4Au,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c00b2d1ec43f516e,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-322803d4c956e1ac,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c1a8feb0ecf8cf6c,Sr4GeIr8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1656ac6c9453585d,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-be336bcbf360b8c6,Mn(CuMo)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
